event_id,timestamp,source,event_type,severity,user_id,device_id,src_ip,event_location,authentication_result,process_name,alert_status,analyst_decision,quality_flags,user_department,user_role,employment_status,privileged_account,user_location,asset_hostname,asset_type,asset_department,asset_owner,asset_criticality,operating_system
AUTH000532,2026-03-17 19:02:33,AUTHENTICATION,VPN_CONNECT,MEDIUM,,D0031,10.2.162.44,Bordeaux,SUCCESS,,,,MISSING_USER_ID,,,,,,PHF-WS-0031,Mobile,Juridique,,MEDIUM,Windows 10
AUTH003554,2026-03-17 19:03:21,AUTHENTICATION,LOGIN,MEDIUM,U0007,D0090,10.20.202.158,Bordeaux,SUCCESS,,,,,IT,Director,ACTIVE,YES,Paris,PHF-VM-0090,VM,Finance,Communication,MEDIUM,Windows Server 2019
AUTH002988,2026-03-17 19:06:03,AUTHENTICATION,LOGIN,LOW,U0050,D0090,10.7.73.252,Lille,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Nantes,PHF-VM-0090,VM,Finance,Communication,MEDIUM,Windows Server 2019
AUTH001827,2026-03-17 19:08:26,AUTHENTICATION,LOGOUT,LOW,U0300,D0087,10.47.146.186,Nantes,SUCCESS,,,,,Communication,Manager,ACTIVE,NO,Lille,PHF-VM-0087,VM,Regions,,HIGH,Windows 11
AUTH002302,2026-03-17 19:12:38,AUTHENTICATION,LOGOUT,MEDIUM,U0272,D0031,10.24.154.192,Nantes,SUCCESS,,,,,Regions,Technician,ACTIVE,NO,Bordeaux,PHF-WS-0031,Mobile,Juridique,,MEDIUM,Windows 10
AUTH001687,2026-03-17 19:13:35,AUTHENTICATION,RDP_SESSION,MEDIUM,U0378,D0018,10.18.7.164,Toulouse,FAILURE,,,,,IT,Analyst,ACTIVE,NO,Lille,PHF-SRV-0018,VM,Direction,IT,LOW,macOS 14
EDR000687,2026-03-17 19:14:19,EDR,Unusual Network,MEDIUM,U0331,D0129,,,,outlook.exe,Open,FALSE_POSITIVE,,RH,Manager,ACTIVE,NO,Marseille,PHF-VM-0129,Server,Direction,IT,CRITICAL,Windows 10
AUTH000261,2026-03-17 19:15:38,AUTHENTICATION,RDP_SESSION,LOW,U0188,D0118,10.8.184.21,Lille,SUCCESS,,,,,Juridique,Coordinator,ACTIVE,NO,Marseille,PHF-WS-0118,Laptop,IT,Juridique,MEDIUM,Windows 10
AUTH004429,2026-03-17 19:18:00,AUTHENTICATION,LOGIN,MEDIUM,U0300,D0074,10.39.0.36,Toulouse,FAILURE,,,,,Communication,Manager,ACTIVE,NO,Lille,PHF-WS-0074,Server,Juridique,,MEDIUM,Windows Server 2022
EDR000156,2026-03-17 19:23:44,EDR,Suspicious Process,HIGH,U0013,D0103,,,,inventory_scan.exe,In Progress,FALSE_POSITIVE,,Finance,Technician,ACTIVE,NO,Toulouse,PHF-SRV-0103,Server,RH,Finance,CRITICAL,macOS 14
AUTH004551,2026-03-17 19:25:28,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0156,D0060,10.38.59.17,Lille,SUCCESS,,,,,Finance,Director,ACTIVE,NO,Lille,PHF-VM-0060,Server,Regions,Communication,,Windows 10
EDR000159,2026-03-17 19:27:33,EDR,Suspicious Process,LOW,U0286,D0091,,,,antivirus_update.exe,Closed,,NOT_REVIEWED,Finance,Technician,ACTIVE,NO,Lyon,PHF-SRV-0091,Server,RH,Regions,LOW,Windows Server 2019
AUTH001541,2026-03-17 19:30:00,AUTHENTICATION,LOGIN,MEDIUM,U0028,D0072,10.31.71.216,Nantes,SUCCESS,,,,,IT,Technician,ACTIVE,NO,Nantes,PHF-VM-0072,Mobile,Juridique,RH,LOW,Ubuntu 22.04
AUTH003272,2026-03-17 19:30:43,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0150,D0078,10.41.239.115,Marseille,FAILURE,,,,,Finance,Technician,ACTIVE,NO,Bordeaux,PHF-LT-0078,Desktop,Communication,Communication,MEDIUM,Windows 10
AUTH003124,2026-03-17 19:31:18,AUTHENTICATION,RDP_SESSION,MEDIUM,U0015,D0148,10.38.151.164,Toulouse,SUCCESS,,,,,Communication,Manager,ACTIVE,NO,Lille,PHF-LT-0148,Desktop,RH,Direction,CRITICAL,Windows Server 2022
AUTH000102,2026-03-17 19:37:09,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0221,D0068,10.17.134.121,Nantes,SUCCESS,,,,,Finance,Manager,ACTIVE,NO,Nantes,PHF-VM-0068,Mobile,Finance,Regions,HIGH,macOS 14
EDR000411,2026-03-17 19:47:17,EDR,PUP Detected,MEDIUM,U0366,D0137,,,,chrome.exe,In Progress,FALSE_POSITIVE,,IT,Assistant,ACTIVE,NO,Paris,PHF-WS-0137,Mobile,Juridique,Regions,CRITICAL,Windows 10
AUTH003914,2026-03-17 19:47:44,AUTHENTICATION,LOGOUT,LOW,U0058,D0155,10.12.40.46,Paris,SUCCESS,,,,,IT,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0155,VM,Communication,Communication,MEDIUM,Windows Server 2022
EDR001587,2026-03-17 19:51:36,EDR,Persistence Attempt,CRITICAL,U0384,D0056,,,,mimikatz.exe,Closed,FALSE_POSITIVE,,Regions,Coordinator,ACTIVE,NO,Lille,PHF-LT-0055,Server,Direction,Communication,HIGH,Windows 10
AUTH001260,2026-03-17 19:59:00,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0332,D0024,10.28.136.135,Marseille,SUCCESS,,,,,Direction,Technician,ACTIVE,NO,Nantes,PHF-VM-0024,Desktop,Communication,RH,,Windows 11
EDR000078,2026-03-17 19:59:00,EDR,Suspicious Process,LOW,U0151,D0095,,,,python.exe,Closed,FALSE_POSITIVE,,Juridique,Manager,ACTIVE,NO,Marseille,PHF-WS-0095,Laptop,Direction,IT,CRITICAL,Windows Server 2022
AUTH001243,2026-03-18 01:30:00,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0230,D0051,10.26.195.84,Lyon,SUCCESS,,,,,Direction,Analyst,ACTIVE,NO,Lille,PHF-SRV-0051,VM,Regions,Regions,CRITICAL,macOS 14
AUTH004531,2026-03-18 01:55:00,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0329,D0140,10.23.202.68,Marseille,SUCCESS,,,,,Finance,Director,ACTIVE,NO,Nantes,PHF-VM-0140,VM,Communication,RH,CRITICAL,Windows 10
AUTH002422,2026-03-18 03:07:15,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0343,D0116,10.41.54.155,Bordeaux,SUCCESS,,,,,RH,Engineer,ACTIVE,NO,Marseille,PHF-VM-0116,Laptop,Juridique,Communication,MEDIUM,Windows Server 2022
AUTH000149,2026-03-18 03:31:44,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0017,D0108,10.48.185.10,Bordeaux,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Lille,PHF-WS-0108,VM,IT,Finance,LOW,Windows 11
AUTH002721,2026-03-18 04:39:31,AUTHENTICATION,LOGIN,MEDIUM,U0126,D0173,10.10.213.142,Paris,SUCCESS,,,,,Juridique,Coordinator,ACTIVE,NO,Toulouse,PHF-VM-0173,Laptop,Juridique,Direction,LOW,macOS 14
AUTH002873,2026-03-18 08:02:00,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0323,D0089,10.41.11.189,Toulouse,SUCCESS,,,,,Juridique,Analyst,ACTIVE,NO,Lyon,PHF-VM-0089,VM,Direction,Direction,MEDIUM,Windows Server 2022
AUTH000762,2026-03-18 08:12:01,AUTHENTICATION,LOGIN,MEDIUM,U0175,D0133,10.5.153.162,Toulouse,SUCCESS,,,,,RH,Engineer,ACTIVE,YES,Lille,PHF-VM-0133,Desktop,Direction,RH,CRITICAL,macOS 14
AUTH001954,2026-03-18 08:15:20,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0211,D0046,10.40.207.203,Marseille,FAILURE,,,,,Direction,Assistant,ACTIVE,NO,Lyon,PHF-VM-0046,Desktop,Communication,RH,LOW,Ubuntu 22.04
EDR000558,2026-03-18 08:16:39,EDR,PUP Detected,LOW,U0322,D0141,,,,teams.exe,In Progress,FALSE_POSITIVE,,Communication,Director,INACTIVE,NO,Lille,PHF-SRV-0141,Desktop,Juridique,Regions,HIGH,Windows Server 2022
AUTH003527,2026-03-18 08:19:00,AUTHENTICATION,RDP_SESSION,LOW,U0249,D0146,10.42.134.141,Bordeaux,SUCCESS,,,,,IT,Engineer,ACTIVE,NO,Lille,PHF-VM-0146,Laptop,IT,Juridique,HIGH,Windows Server 2022
AUTH001139,2026-03-18 08:19:12,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0017,D0191,10.2.190.42,Marseille,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Lille,PHF-VM-0191,Laptop,Communication,Regions,LOW,macOS 14
AUTH001125,2026-03-18 08:25:51,AUTHENTICATION,VPN_CONNECT,LOW,U0166,D0135,10.24.234.235,Lille,SUCCESS,,,,,Regions,Analyst,ACTIVE,NO,Nantes,PHF-SRV-0135,Server,Juridique,RH,LOW,Windows Server 2019
AUTH001858,2026-03-18 08:35:32,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0208,D0001,10.27.250.195,Bordeaux,SUCCESS,,,,,Regions,Assistant,ACTIVE,NO,Lyon,PHF-WS-0001,Laptop,IT,Regions,CRITICAL,Windows Server 2019
AUTH004339,2026-03-18 08:36:00,AUTHENTICATION,RDP_SESSION,LOW,U0099,D0125,10.13.247.242,Lyon,SUCCESS,,,,,IT,Analyst,ACTIVE,NO,Nantes,PHF-SRV-0125,Desktop,Communication,Finance,,Windows 11
AUTH004159,2026-03-18 08:41:38,AUTHENTICATION,RDP_SESSION,MEDIUM,U0239,D0098,10.5.247.135,Bordeaux,SUCCESS,,,,,RH,Technician,ACTIVE,NO,Nantes,PHF-LT-0098,VM,Regions,Finance,CRITICAL,Windows Server 2019
AUTH001870,2026-03-18 08:42:39,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0155,D0187,10.5.93.232,Marseille,SUCCESS,,,,,Juridique,Manager,ACTIVE,NO,Lille,PHF-SRV-0187,Desktop,Finance,IT,HIGH,Windows Server 2019
EDR000581,2026-03-18 08:47:26,EDR,Unusual Network,MEDIUM,U0053,D0155,,,,python.exe,Open,,NOT_REVIEWED,Finance,Analyst,ACTIVE,NO,Lille,PHF-LT-0155,VM,Communication,Communication,MEDIUM,Windows Server 2022
EDR000405,2026-03-18 08:47:57,EDR,Unusual Network,MEDIUM,U0178,D0145,,,,sccm_client.exe,Open,FALSE_POSITIVE,,Direction,Coordinator,ACTIVE,NO,Lyon,PHF-WS-0145,Mobile,RH,Direction,LOW,macOS 14
AUTH003732,2026-03-18 08:48:37,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0041,D0164,10.20.116.201,Bordeaux,SUCCESS,,,,,RH,Assistant,ACTIVE,NO,Marseille,PHF-SRV-0164,Mobile,Finance,Finance,,Windows 11
AUTH002106,2026-03-18 08:50:00,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0334,D0086,10.22.45.196,Marseille,SUCCESS,,,,,Communication,Coordinator,ACTIVE,NO,Toulouse,PHF-SRV-0086,VM,IT,Juridique,CRITICAL,Windows Server 2019
AUTH003990,2026-03-18 08:58:08,AUTHENTICATION,RDP_SESSION,LOW,U0075,D0042,10.17.112.107,Paris,SUCCESS,,,,,Juridique,Manager,ACTIVE,NO,Nantes,PHF-VM-0042,Mobile,RH,Regions,HIGH,macOS 14
EDR000547,2026-03-18 09:00:22,EDR,Unusual Network,LOW,U0237,D0050,,,,python.exe,Open,FALSE_POSITIVE,,IT,Technician,INACTIVE,NO,Lyon,PHF-VM-0050,VM,Juridique,Direction,MEDIUM,Ubuntu 22.04
AUTH000876,2026-03-18 09:01:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0308,D0155,10.28.118.182,Lyon,SUCCESS,,,,,Finance,Director,ACTIVE,NO,Marseille,PHF-LT-0155,VM,Communication,Communication,MEDIUM,Windows Server 2022
EDR000341,2026-03-18 09:04:30,EDR,PUP Detected,MEDIUM,U0317,D0012,,,,sccm_client.exe,In Progress,FALSE_POSITIVE,,IT,Coordinator,ACTIVE,NO,Lille,PHF-LT-0012,Mobile,Communication,IT,CRITICAL,Windows Server 2022
AUTH002217,2026-03-18 09:08:00,AUTHENTICATION,LOGOUT,LOW,U0175,D0193,10.48.5.90,Bordeaux,SUCCESS,,,,,RH,Engineer,ACTIVE,YES,Lille,PHF-SRV-0193,Server,Regions,RH,CRITICAL,Windows 11
AUTH004744,2026-03-18 09:08:05,AUTHENTICATION,LOGIN,LOW,U9003,D0009,10.18.245.120,Toulouse,SUCCESS,,,,UNKNOWN_USER_REF,,,,,,PHF-WS-0009,VM,Communication,Communication,LOW,Windows 10
AUTH004040,2026-03-18 09:09:32,AUTHENTICATION,MFA_CHALLENGE,LOW,U0070,D0051,10.41.112.66,Bordeaux,SUCCESS,,,,,Regions,Analyst,ACTIVE,NO,Marseille,PHF-SRV-0051,VM,Regions,Regions,CRITICAL,macOS 14
AUTH000567,2026-03-18 09:11:00,AUTHENTICATION,RDP_SESSION,LOW,U0126,D0184,10.37.239.27,Bordeaux,SUCCESS,,,,,Juridique,Coordinator,ACTIVE,NO,Toulouse,PHF-LT-0184,Mobile,Juridique,Communication,HIGH,Ubuntu 22.04
AUTH000814,2026-03-18 09:12:55,AUTHENTICATION,RDP_SESSION,MEDIUM,U0377,D0163,10.3.9.61,Bordeaux,SUCCESS,,,,,Direction,Coordinator,ACTIVE,NO,Toulouse,PHF-VM-0163,Desktop,RH,IT,,Ubuntu 22.04
AUTH002181,2026-03-18 09:21:00,AUTHENTICATION,RDP_SESSION,MEDIUM,U0338,D0004,10.33.14.32,Marseille,SUCCESS,,,,,Juridique,Technician,ACTIVE,NO,Lille,PHF-LT-0004,Mobile,Communication,RH,MEDIUM,Ubuntu 22.04
EDR001179,2026-03-18 09:21:05,EDR,Suspicious Process,LOW,U0064,D0135,,,,teams.exe,Closed,FALSE_POSITIVE,,Regions,Director,ACTIVE,YES,Lille,PHF-SRV-0135,Server,Juridique,RH,LOW,Windows Server 2019
AUTH004612,2026-03-18 09:22:00,AUTHENTICATION,LOGOUT,LOW,U0352,D0160,10.13.152.196,Nantes,SUCCESS,,,,,Direction,Director,ACTIVE,NO,Bordeaux,PHF-VM-0160,Server,Direction,Communication,CRITICAL,macOS 14
AUTH003431,2026-03-18 09:24:52,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0031,D0188,10.42.237.164,Bordeaux,SUCCESS,,,,,Direction,Manager,ACTIVE,NO,Marseille,PHF-VM-0188,Desktop,Direction,,MEDIUM,Ubuntu 22.04
AUTH002282,2026-03-18 09:25:01,AUTHENTICATION,VPN_CONNECT,LOW,U0030,D0139,10.49.43.198,Marseille,SUCCESS,,,,,Juridique,Director,ACTIVE,NO,Lyon,PHF-LT-0139,Server,Juridique,Finance,LOW,Windows Server 2019
AUTH003113,2026-03-18 09:26:12,AUTHENTICATION,RDP_SESSION,LOW,U0189,D0184,10.38.115.38,Paris,SUCCESS,,,,,RH,Analyst,ACTIVE,NO,Lille,PHF-LT-0184,Mobile,Juridique,Communication,HIGH,Ubuntu 22.04
AUTH003955,2026-03-18 09:27:00,AUTHENTICATION,LOGIN,LOW,U0223,D0196,10.35.34.113,Bordeaux,SUCCESS,,,,,Direction,Technician,ACTIVE,NO,Lyon,PHF-WS-0196,Desktop,Direction,Juridique,MEDIUM,macOS 14
AUTH004456,2026-03-18 09:37:49,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0137,D0138,10.22.184.68,Bordeaux,SUCCESS,,,,,Juridique,Assistant,ACTIVE,NO,Nantes,PHF-SRV-0138,Mobile,Finance,,MEDIUM,Ubuntu 22.04
AUTH002226,2026-03-18 09:38:00,AUTHENTICATION,LOGOUT,MEDIUM,U0016,D0158,10.29.111.82,Nantes,SUCCESS,,,,,IT,Engineer,ACTIVE,NO,Lyon,PHF-VM-0158,Desktop,Finance,Regions,LOW,Windows 11
AUTH003843,2026-03-18 09:40:41,AUTHENTICATION,LOGIN,MEDIUM,U0278,D0005,10.3.124.188,Paris,SUCCESS,,,,,Regions,Coordinator,ACTIVE,NO,Toulouse,PHF-WS-0005,Desktop,Communication,,CRITICAL,Windows Server 2022
AUTH002704,2026-03-18 09:41:46,AUTHENTICATION,VPN_CONNECT,LOW,U0104,D0001,10.8.124.67,Lille,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Lille,PHF-WS-0001,Laptop,IT,Regions,CRITICAL,Windows Server 2019
AUTH003728,2026-03-18 09:44:22,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0337,D0030,10.16.27.47,Bordeaux,SUCCESS,,,,,Regions,Manager,ACTIVE,YES,Lille,PHF-LT-0030,Mobile,Communication,Regions,MEDIUM,Windows Server 2019
EDR000152,2026-03-18 09:47:21,EDR,Suspicious Process,MEDIUM,U0239,D0022,,,,teams.exe,Open,FALSE_POSITIVE,,RH,Technician,ACTIVE,NO,Nantes,PHF-LT-0022,Mobile,IT,Finance,CRITICAL,Windows Server 2022
AUTH003429,2026-03-18 09:51:22,AUTHENTICATION,MFA_CHALLENGE,LOW,U0386,D0100,10.21.111.100,Nantes,SUCCESS,,,,,Regions,Director,ACTIVE,NO,Bordeaux,PHF-LT-0100,VM,Finance,Regions,CRITICAL,Windows 11
AUTH000668,2026-03-18 09:54:19,AUTHENTICATION,VPN_CONNECT,LOW,U0069,D0127,10.45.85.245,Nantes,SUCCESS,,,,,Regions,Director,ACTIVE,NO,Nantes,PHF-LT-0127,Laptop,Regions,Regions,,Windows Server 2019
AUTH002611,2026-03-18 09:55:16,AUTHENTICATION,MFA_CHALLENGE,LOW,U0383,D0187,10.50.114.162,Toulouse,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Lille,PHF-SRV-0187,Desktop,Finance,IT,HIGH,Windows Server 2019
AUTH002771,2026-03-18 09:56:17,AUTHENTICATION,LOGIN,MEDIUM,U0230,D0045,10.50.127.46,Toulouse,SUCCESS,,,,,Direction,Analyst,ACTIVE,NO,Lille,PHF-LT-0045,Mobile,Juridique,Finance,,macOS 14
AUTH001498,2026-03-18 10:02:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0012,D0076,10.23.13.149,Marseille,SUCCESS,,,,,Finance,Coordinator,ACTIVE,NO,Marseille,PHF-SRV-0076,Desktop,Finance,IT,MEDIUM,Windows Server 2019
AUTH001871,2026-03-18 10:04:24,AUTHENTICATION,RDP_SESSION,LOW,U0111,D0162,10.25.175.23,Nantes,FAILURE,,,,,Regions,Coordinator,ACTIVE,NO,Toulouse,PHF-WS-0162,Desktop,RH,Juridique,,Ubuntu 22.04
AUTH002886,2026-03-18 10:05:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0185,D0168,10.10.172.188,Paris,SUCCESS,,,,,Communication,Assistant,ACTIVE,NO,Marseille,PHF-LT-0168,Desktop,Regions,Communication,HIGH,Windows 10
AUTH003224,2026-03-18 10:05:22,AUTHENTICATION,RDP_SESSION,MEDIUM,,D0108,10.46.99.146,Nantes,SUCCESS,,,,MISSING_USER_ID,,,,,,PHF-WS-0108,VM,IT,Finance,LOW,Windows 11
AUTH004194,2026-03-18 10:05:29,AUTHENTICATION,VPN_CONNECT,LOW,U0082,D0162,10.48.205.244,Lille,SUCCESS,,,,,Juridique,Analyst,ACTIVE,NO,Lille,PHF-WS-0162,Desktop,RH,Juridique,,Ubuntu 22.04
EDR000382,2026-03-18 10:06:09,EDR,Unusual Network,LOW,U0150,D0071,,,,inventory_scan.exe,Closed,FALSE_POSITIVE,,Finance,Technician,ACTIVE,NO,Bordeaux,PHF-WS-0071,VM,Juridique,Direction,MEDIUM,macOS 14
AUTH002388,2026-03-18 10:08:37,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,,D0081,10.2.236.76,Toulouse,SUCCESS,,,,MISSING_USER_ID,,,,,,PHF-WS-0081,Laptop,Regions,RH,CRITICAL,Ubuntu 22.04
AUTH003758,2026-03-18 10:21:00,AUTHENTICATION,LOGIN,MEDIUM,U0202,D0180,10.44.51.133,Bordeaux,SUCCESS,,,,,Communication,Technician,ACTIVE,NO,Nantes,PHF-WS-0180,Desktop,RH,Communication,,Windows 11
AUTH003655,2026-03-18 10:22:02,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0057,D0189,10.31.66.184,Lille,SUCCESS,,,,,RH,Engineer,ACTIVE,NO,Lille,PHF-SRV-0189,VM,Communication,Communication,MEDIUM,Windows Server 2022
AUTH004174,2026-03-18 10:26:05,AUTHENTICATION,LOGIN,LOW,U0227,D0044,10.2.214.203,Toulouse,SUCCESS,,,,,Finance,Engineer,ACTIVE,NO,Lyon,PHF-VM-0044,Mobile,Communication,IT,LOW,macOS 14
AUTH000322,2026-03-18 10:27:08,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0291,D0035,10.37.104.118,Lille,SUCCESS,,,,,Direction,Technician,ACTIVE,NO,Paris,PHF-SRV-0035,Mobile,Regions,Juridique,MEDIUM,Windows Server 2019
AUTH003310,2026-03-18 10:28:55,AUTHENTICATION,LOGOUT,MEDIUM,U0316,D0101,10.33.20.167,Nantes,SUCCESS,,,,,Communication,Director,ACTIVE,NO,Paris,PHF-VM-0101,Server,Communication,Regions,LOW,Windows 10
AUTH002718,2026-03-18 10:30:00,AUTHENTICATION,LOGIN,MEDIUM,U0017,D0055,10.34.169.56,Lille,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Lille,PHF-LT-0055,Server,Finance,Regions,HIGH,Windows Server 2022
AUTH004774,2026-03-18 10:30:31,AUTHENTICATION,LOGIN,LOW,U9005,D0069,10.6.28.108,Nantes,SUCCESS,,,,UNKNOWN_USER_REF,,,,,,PHF-LT-0069,Mobile,RH,Communication,HIGH,Windows 10
AUTH001406,2026-03-18 10:33:47,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0202,D0067,10.13.246.125,Marseille,SUCCESS,,,,,Communication,Technician,ACTIVE,NO,Nantes,PHF-WS-0067,Mobile,RH,,LOW,Ubuntu 22.04
AUTH003082,2026-03-18 10:37:00,AUTHENTICATION,LOGOUT,LOW,U0210,D0168,10.22.200.237,Marseille,SUCCESS,,,,,Juridique,Director,ACTIVE,NO,Lyon,PHF-LT-0168,Desktop,Regions,Communication,HIGH,Windows 10
AUTH000805,2026-03-18 10:39:00,AUTHENTICATION,RDP_SESSION,MEDIUM,U0116,D0021,10.17.111.102,Paris,SUCCESS,,,,,Communication,Coordinator,ACTIVE,NO,Nantes,PHF-WS-0020,Server,RH,Juridique,CRITICAL,Windows 11
AUTH004291,2026-03-18 10:40:02,AUTHENTICATION,LOGIN,LOW,U0329,D0135,10.20.184.126,Toulouse,SUCCESS,,,,,Finance,Director,ACTIVE,NO,Nantes,PHF-SRV-0135,Server,Juridique,RH,LOW,Windows Server 2019
AUTH000910,2026-03-18 10:41:00,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0104,D0042,10.40.168.105,Lille,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Lille,PHF-VM-0042,Mobile,RH,Regions,HIGH,macOS 14
EDR001768,2026-03-18 10:41:15,EDR,PowerShell Abuse,CRITICAL,U0135,D0129,,,,powershell_enc.exe,Closed,TRUE_POSITIVE,,Juridique,Assistant,ACTIVE,NO,Lyon,PHF-VM-0129,Server,Direction,IT,CRITICAL,Windows 10
AUTH004045,2026-03-18 10:45:05,AUTHENTICATION,RDP_SESSION,MEDIUM,U0358,D0128,10.48.6.101,Paris,SUCCESS,,,,,Juridique,Engineer,ACTIVE,YES,Lille,PHF-LT-0128,Mobile,Direction,Direction,LOW,Windows 11
AUTH002467,2026-03-18 10:49:55,AUTHENTICATION,LOGOUT,LOW,U0179,D0155,10.32.187.2,Lille,SUCCESS,,,,,RH,Technician,ACTIVE,NO,Lille,PHF-LT-0155,VM,Communication,Communication,MEDIUM,Windows Server 2022
AUTH002626,2026-03-18 10:52:00,AUTHENTICATION,LOGOUT,LOW,U0325,D0148,10.9.69.115,Marseille,SUCCESS,,,,,Communication,Coordinator,ACTIVE,NO,Lille,PHF-LT-0148,Desktop,RH,Direction,CRITICAL,Windows Server 2022
AUTH004567,2026-03-18 10:57:51,AUTHENTICATION,MFA_CHALLENGE,LOW,U0175,D0131,10.40.187.177,Bordeaux,SUCCESS,,,,,RH,Engineer,ACTIVE,YES,Lille,PHF-VM-0131,Mobile,Communication,Direction,MEDIUM,Windows 10
AUTH004426,2026-03-18 10:59:00,AUTHENTICATION,LOGOUT,MEDIUM,U0144,D0031,10.17.125.223,Lyon,SUCCESS,,,,,Juridique,Director,ACTIVE,NO,Lille,PHF-WS-0031,Mobile,Juridique,,MEDIUM,Windows 10
EDR000360,2026-03-18 10:59:23,EDR,Suspicious Process,LOW,U0245,D0183,,,,inventory_scan.exe,In Progress,,NOT_REVIEWED,RH,Assistant,ACTIVE,NO,Lille,PHF-SRV-0183,Mobile,Regions,IT,CRITICAL,Windows Server 2022
AUTH001489,2026-03-18 11:02:20,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0098,D0157,10.36.68.134,Nantes,SUCCESS,,,,,RH,Director,ACTIVE,NO,Nantes,PHF-WS-0157,Mobile,Direction,Communication,HIGH,macOS 14
AUTH003414,2026-03-18 11:08:54,AUTHENTICATION,MFA_CHALLENGE,LOW,U0303,D0034,10.0.35.85,Bordeaux,SUCCESS,,,,,IT,Assistant,ACTIVE,NO,Lyon,PHF-VM-0034,VM,RH,Communication,MEDIUM,Windows 11
AUTH003739,2026-03-18 11:09:00,AUTHENTICATION,LOGIN,LOW,U0269,D0117,10.45.229.207,Toulouse,SUCCESS,,,,,IT,Analyst,ACTIVE,NO,Toulouse,PHF-WS-0117,Desktop,Finance,Finance,LOW,macOS 14
AUTH003550,2026-03-18 11:10:17,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0211,D0104,10.1.175.170,Paris,SUCCESS,,,,,Direction,Assistant,ACTIVE,NO,Lyon,PHF-LT-0104,Desktop,Juridique,,LOW,Windows 11
AUTH002143,2026-03-18 11:11:07,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0005,D0061,10.17.57.241,Bordeaux,SUCCESS,,,,,Juridique,Coordinator,ACTIVE,NO,Paris,PHF-SRV-0061,VM,Regions,RH,CRITICAL,macOS 14
EDR000020,2026-03-18 11:19:43,EDR,Suspicious Process,HIGH,U0087,D0030,,,,antivirus_update.exe,Open,FALSE_POSITIVE,,RH,Assistant,ACTIVE,NO,Nantes,PHF-LT-0030,Mobile,Communication,Regions,MEDIUM,Windows Server 2019
AUTH000903,2026-03-18 11:21:20,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0284,D0188,10.17.24.208,Marseille,SUCCESS,,,,,Finance,Assistant,ACTIVE,NO,Lille,PHF-VM-0188,Desktop,Direction,,MEDIUM,Ubuntu 22.04
EDR000511,2026-03-18 11:22:22,EDR,Unusual Network,LOW,U0192,D0029,,,,chrome.exe,Closed,FALSE_POSITIVE,,Regions,Director,ACTIVE,NO,Lyon,PHF-WS-0029,Server,Communication,IT,CRITICAL,Windows 11
AUTH001887,2026-03-18 11:23:00,AUTHENTICATION,LOGOUT,MEDIUM,U0178,D0018,10.49.251.4,Lyon,SUCCESS,,,,,Direction,Coordinator,ACTIVE,NO,Lyon,PHF-SRV-0018,VM,Direction,IT,LOW,macOS 14
AUTH001816,2026-03-18 11:23:19,AUTHENTICATION,LOGOUT,LOW,U0074,D0082,10.47.217.250,Marseille,SUCCESS,,,,,Finance,Coordinator,ACTIVE,NO,Bordeaux,PHF-VM-0082,VM,IT,Juridique,HIGH,Windows Server 2022
