alert_id,timestamp,device_id,user_id,alert_type,process_name,severity,status,analyst_decision,timestamp_raw,timestamp_format_raw,severity_raw,quality_flags
EDR001767,2026-03-21 14:52:05,D0073,U0031,Persistence Attempt,powershell_enc.exe,HIGH,Closed,TRUE_POSITIVE,2026-03-21T14:52:05Z,iso_z,HIGH,
EDR001345,2026-03-11 08:12:00,D0143,U0077,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 08:12:00,iso_space,HIGH,
EDR001393,2026-03-11 10:36:00,D0190,U0027,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 10:36:00,iso_space,High,
EDR001085,2026-03-14 15:02:04,D0133,U0353,Suspicious Process,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-14 15:02:04,iso_space,HIGH,
EDR000476,2026-03-16 15:21:46,D0171,U0237,PUP Detected,chrome.exe,LOW,Open,FALSE_POSITIVE,2026-03-16 15:21:46,iso_space,Low,
EDR001207,2026-03-11 01:18:00,D0065,U0332,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 01:18:00,iso_space,high,
EDR001110,2026-03-12 09:48:37,D0056,U0113,Unusual Network,chrome.exe,LOW,Open,FALSE_POSITIVE,2026-03-12T09:48:37Z,iso_z,Low,
EDR000722,2026-03-08 10:54:05,D0170,U0124,PUP Detected,outlook.exe,HIGH,Open,FALSE_POSITIVE,2026-03-08 10:54:05,iso_space,HIGH,
EDR001651,2026-03-12 18:00:49,D0097,U0209,Credential Access,psexec.exe,MEDIUM,Open,NEEDS_INVESTIGATION,2026-03-12 18:00:49,iso_space,Medium,
EDR001468,2026-03-11 14:21:00,D0098,U0145,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 14:21:00,iso_space,HIGH,
EDR001105,2026-03-16 15:40:09,D0133,U0262,Suspicious Process,python.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-16 15:40:09,iso_space,MEDIUM,
EDR000079,2026-03-04 09:18:11,D0039,U0232,Unusual Network,inventory_scan.exe,MEDIUM,Open,,2026-03-04T09:18:11Z,iso_z,MEDIUM,MISSING_ANALYST_DECISION
EDR000177,2026-03-13 18:43:22,D0135,U0306,PUP Detected,python.exe,LOW,Open,FALSE_POSITIVE,2026-03-13 18:43:22,iso_space,Low,
EDR001272,2026-03-11 04:33:00,D0135,U0304,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 04:33:00,iso_space,High,MISSING_ANALYST_DECISION
EDR000669,2026-03-10 17:48:03,D0086,U0039,Unusual Network,python.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-10 17:48:03,iso_space,medium,
EDR001239,2026-03-11 02:54:00,D0176,U0063,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T02:54:00Z,iso_z,High,
EDR000724,2026-03-19 11:59:32,D0070,U0317,Unusual Network,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE,2026-03-19 11:59:32,iso_space,HIGH,
EDR001659,2026-03-13 18:56:13,D0085,U0159,Malware Signature,sccm_client.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-13T18:56:13Z,iso_z,low,
EDR000084,2026-03-17 16:02:53,D0022,U0213,Unusual Network,antivirus_update.exe,HIGH,Open,FALSE_POSITIVE,2026-03-17 16:02:53,iso_space,HIGH,
EDR000136,2026-03-11 14:33:31,D0155,U0021,Suspicious Process,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE,2026-03-11 14:33:31,iso_space,high,
EDR001228,2026-03-11 02:21:00,D0009,U0059,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T02:21:00Z,iso_z,High,
EDR001844,2026-03-20 13:00:17,D9002,U0256,Credential Access,outlook.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-20 13:00:17,iso_space,High,UNKNOWN_DEVICE_REF
EDR000835,2026-03-19 17:17:52,D0072,U0310,Suspicious Process,inventory_scan.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-19 17:17:52,iso_space,HIGH,
EDR000680,2026-03-06 19:36:02,D0128,U0300,PUP Detected,sccm_client.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-06 19:36:02,iso_space,Medium,
EDR001263,2026-03-11 04:06:00,D0180,U0344,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 04:06:00,iso_space,HIGH,
EDR001757,2026-03-13 17:48:02,D0013,U0138,PowerShell Abuse,psexec.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-13 17:48:02,iso_space,CRITICAL,
EDR001782,2026-03-12 02:48:00,D0003,U0007,Credential Access,cryptolock.exe,HIGH,In Progress,TRUE_POSITIVE,2026-03-12 02:48:00,iso_space,HIGH,
EDR001068,2026-03-07 10:14:28,D0114,U0064,Unusual Network,inventory_scan.exe,LOW,Open,,2026-03-07 10:14:28,iso_space,Low,MISSING_ANALYST_DECISION
EDR000983,2026-03-11 08:45:04,D0170,U0316,Suspicious Process,teams.exe,HIGH,Closed,,2026-03-11T08:45:04Z,iso_z,HIGH,MISSING_ANALYST_DECISION
EDR001833,2026-03-13 19:10:19,D9005,U0273,Unusual Network,chrome.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-13 19:10:19,iso_space,low,UNKNOWN_DEVICE_REF
EDR001849,2026-03-02 17:32:46,D9007,U0006,Unusual Network,python.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-02T17:32:46Z,iso_z,critical,UNKNOWN_DEVICE_REF
EDR001737,2026-03-10 14:59:40,D0070,U0086,Persistence Attempt,mimikatz.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-10 14:59:40,iso_space,Critical,
EDR000958,2026-03-08 09:53:37,D0153,U0119,Unusual Network,outlook.exe,LOW,Closed,FALSE_POSITIVE,2026-03-08 09:53:37,iso_space,low,
EDR001839,2026-03-13 13:45:05,D9006,U0098,PowerShell Abuse,antivirus_update.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-13 13:45:05,iso_space,High,UNKNOWN_DEVICE_REF
EDR000938,2026-03-12 14:40:07,D0067,U0362,Suspicious Process,python.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-12 14:40:07,iso_space,low,
EDR001432,2026-03-11 12:33:00,D0119,U0338,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 12:33:00,iso_space,high,
EDR001543,2026-03-11 18:06:00,D0067,U0064,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 18:06:00,iso_space,HIGH,
EDR001008,2026-03-21 15:56:13,D0122,U0336,Suspicious Process,sccm_client.exe,HIGH,In Progress,,2026-03-21T15:56:13Z,iso_z,HIGH,MISSING_ANALYST_DECISION
EDR000463,2026-03-07 16:17:01,D0186,U0239,Unusual Network,inventory_scan.exe,HIGH,In Progress,,2026-03-07 16:17:01,iso_space,high,MISSING_ANALYST_DECISION
EDR001751,2026-03-03 09:21:25,D0064,U0015,Malware Signature,psexec.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-03 09:21:25,iso_space,critical,
EDR001425,2026-03-11 12:12:00,D0193,U0204,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 12:12:00,iso_space,HIGH,
EDR000925,2026-03-11 17:43:14,D0027,U0078,Unusual Network,antivirus_update.exe,LOW,Closed,,2026-03-11 17:43:14,iso_space,low,MISSING_ANALYST_DECISION
EDR000555,2026-03-22 08:08:08,D0032,U0320,PUP Detected,teams.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-22T08:08:08Z,iso_z,High,
EDR000446,2026-03-03 16:56:28,D0173,U0228,PUP Detected,outlook.exe,LOW,Closed,FALSE_POSITIVE,2026-03-03 16:56:28,iso_space,low,
EDR000616,2026-03-19 13:10:30,D0170,U0261,Unusual Network,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-19 13:10:30,iso_space,high,
EDR001446,2026-03-11 13:15:00,D0123,U0315,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 13:15:00,iso_space,high,
EDR000635,2026-03-06 08:07:13,D0040,U0383,PUP Detected,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-06T08:07:13Z,iso_z,low,
EDR000091,2026-03-04 13:37:11,D0073,U0344,Unusual Network,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-04T13:37:11Z,iso_z,high,
EDR000588,2026-03-09 19:01:56,D0124,U0351,Suspicious Process,sccm_client.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-09 19:01:56,iso_space,Medium,
EDR001229,2026-03-11 02:24:00,D0123,U0062,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 02:24:00,iso_space,HIGH,
EDR000138,2026-03-10 18:45:31,D0092,U0187,Unusual Network,chrome.exe,LOW,Open,FALSE_POSITIVE,2026-03-10 18:45:31,iso_space,LOW,
EDR000071,2026-03-02 19:56:30,D0095,U0389,Unusual Network,chrome.exe,HIGH,Open,FALSE_POSITIVE,2026-03-02T19:56:30Z,iso_z,HIGH,
EDR001426,2026-03-11 12:15:00,D0139,U0354,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T12:15:00Z,iso_z,high,
EDR000544,2026-03-02 18:21:48,D0072,U0224,Unusual Network,chrome.exe,LOW,Closed,,2026-03-02 18:21:48,iso_space,Low,MISSING_ANALYST_DECISION
EDR001501,2026-03-11 16:00:00,D0044,U0374,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 16:00:00,iso_space,high,
EDR001556,2026-03-11 18:45:00,D0025,U0205,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 18:45:00,iso_space,High,
EDR000982,2026-03-21 08:38:09,D0044,U0016,Unusual Network,chrome.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-21 08:38:09,iso_space,MEDIUM,
EDR001636,2026-03-07 13:32:53,D0086,U0200,Credential Access,rundll32.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION,2026-03-07T13:32:53Z,iso_z,Critical,
EDR000684,2026-03-07 17:20:53,D0008,U0263,PUP Detected,sccm_client.exe,LOW,Open,FALSE_POSITIVE,2026-03-07 17:20:53,iso_space,LOW,
EDR000456,2026-03-14 08:44:38,D0014,U0207,Unusual Network,outlook.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-14 08:44:38,iso_space,HIGH,
EDR000787,2026-03-03 14:46:17,D0149,U0163,PUP Detected,teams.exe,LOW,Closed,FALSE_POSITIVE,2026-03-03 14:46:17,iso_space,LOW,
EDR001676,2026-03-09 17:55:47,D0177,U0318,Unusual Network,sccm_client.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-09 17:55:47,iso_space,HIGH,
EDR000959,2026-03-10 14:17:57,D0018,U0047,Suspicious Process,antivirus_update.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-10T14:17:57Z,iso_z,Medium,
EDR001494,2026-03-11 15:39:00,D0112,U0252,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T15:39:00Z,iso_z,HIGH,
EDR000415,2026-03-11 16:57:35,D0077,U0379,Suspicious Process,python.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-11 16:57:35,iso_space,Low,
EDR000426,2026-03-02 12:51:06,D0032,U0293,Suspicious Process,outlook.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-02 12:51:06,iso_space,Low,
EDR001691,2026-03-04 16:20:45,D0182,U0395,Credential Access,outlook.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION,2026-03-04T16:20:45Z,iso_z,critical,
EDR001591,2026-03-08 08:12:03,D0107,U0049,Credential Access,chrome.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-08 08:12:03,iso_space,CRITICAL,
EDR001490,2026-03-11 15:27:00,D0046,U0099,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 15:27:00,iso_space,High,
EDR001695,2026-03-16 18:54:13,D0045,U0380,PUP Detected,mimikatz.exe,CRITICAL,Closed,FALSE_POSITIVE,2026-03-16 18:54:13,iso_space,CRITICAL,
EDR001347,2026-03-11 08:18:00,D0048,U0389,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T08:18:00Z,iso_z,HIGH,
EDR001783,2026-03-12 02:51:00,D0003,U0007,PowerShell Abuse,mimikatz.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-12 02:51:00,iso_space,HIGH,
EDR001746,2026-03-17 12:35:58,D0172,U0386,Credential Access,psexec.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-17 12:35:58,iso_space,critical,
EDR001460,2026-03-11 13:57:00,D0177,U0205,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T13:57:00Z,iso_z,High,
EDR001481,2026-03-11 15:00:00,D0004,U0157,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 15:00:00,iso_space,HIGH,
EDR000108,2026-03-20 17:47:19,D0116,U0238,PUP Detected,outlook.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-20 17:47:19,iso_space,High,
EDR000643,2026-03-03 09:10:40,D0146,U0250,Suspicious Process,antivirus_update.exe,HIGH,Open,FALSE_POSITIVE,2026-03-03 09:10:40,iso_space,High,
EDR001033,2026-03-19 15:54:47,D0154,U0075,Suspicious Process,antivirus_update.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-19 15:54:47,iso_space,Low,
EDR000708,2026-03-21 15:40:56,D0041,U0093,PUP Detected,antivirus_update.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-21 15:40:56,iso_space,Medium,
EDR000996,2026-03-16 15:51:50,D0198,U0189,Unusual Network,outlook.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-16T15:51:50Z,iso_z,MEDIUM,
EDR000553,2026-03-19 15:24:04,D0021,U0085,PUP Detected,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE,2026-03-19 15:24:04,iso_space,Low,
EDR001044,2026-03-17 10:14:07,D0056,U0125,PUP Detected,python.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-17 10:14:07,iso_space,Medium,
EDR000829,2026-03-18 14:55:13,D0159,U0238,Unusual Network,teams.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-18 14:55:13,iso_space,HIGH,
EDR001675,2026-03-02 08:43:22,D0097,U0068,Unusual Network,chrome.exe,CRITICAL,In Progress,,2026-03-02 08:43:22,iso_space,Critical,MISSING_ANALYST_DECISION
EDR000013,2026-03-08 12:03:27,D0078,U0112,PUP Detected,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE,2026-03-08 12:03:27,iso_space,low,
EDR001578,2026-03-11 19:51:00,D0143,U0094,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 19:51:00,iso_space,high,
EDR001710,2026-03-22 10:34:08,D0175,U0284,Ransomware Behaviour,powershell_enc.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION,2026-03-22 10:34:08,iso_space,critical,
EDR000030,2026-03-02 13:14:51,D0067,U0138,Unusual Network,outlook.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-02 13:14:51,iso_space,LOW,
EDR001616,2026-03-12 09:34:11,D0169,U0157,Unusual Network,mimikatz.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-12 09:34:11,iso_space,Low,
EDR000582,2026-03-17 13:27:23,D0193,U0283,Unusual Network,outlook.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-17 13:27:23,iso_space,HIGH,
EDR000208,2026-03-09 11:46:08,D0001,U0149,PUP Detected,outlook.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-09 11:46:08,iso_space,High,
EDR001392,2026-03-11 10:33:00,D0176,U0068,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 10:33:00,iso_space,high,
EDR000769,2026-03-15 09:06:39,D0142,U0381,PUP Detected,python.exe,LOW,Open,FALSE_POSITIVE,2026-03-15 09:06:39,iso_space,LOW,
EDR001759,2026-03-11 11:43:56,D0074,U0358,PowerShell Abuse,mimikatz.exe,HIGH,Closed,TRUE_POSITIVE,2026-03-11T11:43:56Z,iso_z,high,
EDR001164,2026-03-16 18:38:29,D0166,U0089,PUP Detected,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-16 18:38:29,iso_space,high,
EDR001402,2026-03-11 11:03:00,D0194,U0013,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T11:03:00Z,iso_z,high,
EDR001418,2026-03-11 11:51:00,D0093,U0092,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T11:51:00Z,iso_z,HIGH,
EDR000522,2026-03-02 14:53:50,D0046,U0047,PUP Detected,chrome.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-02T14:53:50Z,iso_z,MEDIUM,
EDR000493,2026-03-13 08:23:38,D0057,U0367,Suspicious Process,outlook.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-13T08:23:38Z,iso_z,medium,
EDR000714,2026-03-10 11:53:36,D0019,U0281,Suspicious Process,python.exe,HIGH,Open,,2026-03-10 11:53:36,iso_space,HIGH,MISSING_ANALYST_DECISION
EDR000963,2026-03-16 12:24:10,D0112,U0358,Suspicious Process,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE,2026-03-16 12:24:10,iso_space,low,
EDR001510,2026-03-11 16:27:00,D0029,U0177,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T16:27:00Z,iso_z,high,
EDR000799,2026-03-17 18:17:34,D0131,U0200,PUP Detected,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-17T18:17:34Z,iso_z,HIGH,
EDR000296,2026-03-02 13:38:34,D0054,U0279,PUP Detected,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-02 13:38:34,iso_space,High,
EDR001424,2026-03-11 12:09:00,D0137,U0305,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 12:09:00,iso_space,HIGH,
EDR000275,2026-03-18 12:41:41,D0172,U0171,Suspicious Process,outlook.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-18T12:41:41Z,iso_z,Medium,
EDR000053,2026-03-12 09:24:34,D0118,U0031,Unusual Network,sccm_client.exe,HIGH,Open,FALSE_POSITIVE,2026-03-12 09:24:34,iso_space,high,
EDR001495,2026-03-11 15:42:00,D0044,U0107,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 15:42:00,iso_space,High,MISSING_ANALYST_DECISION
EDR000454,2026-03-05 10:08:10,D0058,U0103,Suspicious Process,antivirus_update.exe,HIGH,Open,FALSE_POSITIVE,2026-03-05T10:08:10Z,iso_z,High,
EDR001723,2026-03-03 09:02:18,D0058,U0162,Persistence Attempt,powershell_enc.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-03 09:02:18,iso_space,HIGH,
EDR001328,2026-03-11 07:21:00,D0064,U0054,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 07:21:00,iso_space,High,
EDR000805,2026-03-19 17:32:28,D0124,U0109,PUP Detected,teams.exe,MEDIUM,In Progress,,2026-03-19 17:32:28,iso_space,Medium,MISSING_ANALYST_DECISION
EDR000166,2026-03-13 12:27:30,D0153,U0194,Suspicious Process,antivirus_update.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-13 12:27:30,iso_space,Low,
EDR000818,2026-03-07 13:34:41,D0154,U0382,Suspicious Process,inventory_scan.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-07 13:34:41,iso_space,MEDIUM,
EDR000123,2026-03-16 15:37:16,D0170,U0264,Suspicious Process,sccm_client.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-16 15:37:16,iso_space,HIGH,
EDR001183,2026-03-11 00:06:00,D0143,U0265,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T00:06:00Z,iso_z,High,
EDR001010,2026-03-15 17:51:27,D0056,U0303,Suspicious Process,python.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-15 17:51:27,iso_space,Medium,
EDR000008,2026-03-18 16:55:24,D0162,U0013,Suspicious Process,sccm_client.exe,HIGH,Open,FALSE_POSITIVE,2026-03-18 16:55:24,iso_space,High,
EDR000892,2026-03-22 19:47:00,D0164,U0345,Suspicious Process,teams.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-22T19:47:00Z,iso_z,Medium,
EDR000226,2026-03-08 15:06:59,D0084,U0302,Suspicious Process,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-08 15:06:59,iso_space,HIGH,
EDR001592,2026-03-10 14:48:18,D0081,U0323,Unusual Network,teams.exe,MEDIUM,Open,NEEDS_INVESTIGATION,2026-03-10 14:48:18,iso_space,medium,
EDR001063,2026-03-11 08:11:38,D0160,U0026,PUP Detected,teams.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-11 08:11:38,iso_space,Medium,
EDR001261,2026-03-11 04:00:00,D0120,U0066,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 04:00:00,iso_space,high,
EDR000160,2026-03-11 13:00:11,D0009,U0012,PUP Detected,teams.exe,LOW,Open,FALSE_POSITIVE,2026-03-11T13:00:11Z,iso_z,low,
EDR000165,2026-03-02 14:03:18,D0116,U0291,Suspicious Process,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-02 14:03:18,iso_space,High,
EDR000237,2026-03-04 12:45:00,D0062,U0072,Unusual Network,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-04 12:45:00,iso_space,LOW,
EDR001294,2026-03-11 05:39:00,D0189,U0357,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 05:39:00,iso_space,High,
EDR000106,2026-03-17 08:08:12,D0072,U0200,Suspicious Process,chrome.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-17 08:08:12,iso_space,Medium,
EDR001365,2026-03-11 09:12:00,D0146,U0246,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 09:12:00,iso_space,HIGH,
EDR000449,2026-03-06 12:18:39,D0075,U0134,Suspicious Process,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-06 12:18:39,iso_space,LOW,
EDR001669,2026-03-15 17:55:03,D0178,U0042,Suspicious Process,mimikatz.exe,LOW,In Progress,NEEDS_INVESTIGATION,2026-03-15 17:55:03,iso_space,LOW,
EDR000038,2026-03-05 09:09:41,D0120,U0333,Unusual Network,inventory_scan.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-05 09:09:41,iso_space,medium,
EDR001175,2026-03-08 17:34:12,D0052,U0192,Unusual Network,python.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-08 17:34:12,iso_space,low,
EDR000752,2026-03-04 15:20:36,D0057,U0302,Suspicious Process,outlook.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-04 15:20:36,iso_space,MEDIUM,
EDR000895,2026-03-07 13:32:15,D0022,U0005,Suspicious Process,chrome.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-07 13:32:15,iso_space,low,
EDR000828,2026-03-15 09:32:26,D0175,U0241,Suspicious Process,sccm_client.exe,LOW,Open,FALSE_POSITIVE,2026-03-15 09:32:26,iso_space,LOW,
EDR001528,2026-03-11 17:21:00,D0110,U0369,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T17:21:00Z,iso_z,HIGH,
EDR000520,2026-03-17 09:10:15,D0173,U0186,Unusual Network,python.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-17 09:10:15,iso_space,medium,
EDR000397,2026-03-18 12:05:42,D0045,U0107,PUP Detected,outlook.exe,LOW,Closed,,2026-03-18 12:05:42,iso_space,Low,MISSING_ANALYST_DECISION
EDR000659,2026-03-12 14:28:07,D0135,U0365,Suspicious Process,sccm_client.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-12T14:28:07Z,iso_z,MEDIUM,
EDR001320,2026-03-11 06:57:00,D0127,U0194,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T06:57:00Z,iso_z,HIGH,
EDR000439,2026-03-05 14:22:24,D0164,U0134,PUP Detected,python.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-05 14:22:24,iso_space,high,
EDR001092,2026-03-11 19:47:06,D0198,U0044,Suspicious Process,teams.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-11T19:47:06Z,iso_z,MEDIUM,
EDR001705,2026-03-14 19:35:40,D0025,U0008,Suspicious Process,mimikatz.exe,LOW,In Progress,NEEDS_INVESTIGATION,2026-03-14 19:35:40,iso_space,low,
EDR001120,2026-03-02 08:52:27,D0015,U0324,Suspicious Process,outlook.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-02 08:52:27,iso_space,MEDIUM,
EDR000379,2026-03-10 11:32:29,D0166,U0294,PUP Detected,teams.exe,HIGH,Open,FALSE_POSITIVE,2026-03-10T11:32:29Z,iso_z,high,
EDR001372,2026-03-11 09:33:00,D0027,U0251,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 09:33:00,iso_space,high,
EDR000824,2026-03-22 08:06:15,D0015,U0094,Suspicious Process,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE,2026-03-22 08:06:15,iso_space,Low,
EDR000268,2026-03-17 12:05:28,D0130,U0269,PUP Detected,teams.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-17T12:05:28Z,iso_z,Medium,
EDR000274,2026-03-08 15:20:12,D0153,U0286,Unusual Network,outlook.exe,MEDIUM,Open,,2026-03-08 15:20:12,iso_space,Medium,MISSING_ANALYST_DECISION
EDR001298,2026-03-11 05:51:00,D0183,U0056,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 05:51:00,iso_space,High,
EDR000834,2026-03-21 14:45:49,D0007,U0339,Unusual Network,inventory_scan.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-21 14:45:49,iso_space,MEDIUM,
EDR001525,2026-03-11 17:12:00,D0165,U0388,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 17:12:00,iso_space,HIGH,
EDR001097,2026-03-08 08:40:57,D0143,U0036,Suspicious Process,chrome.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-08 08:40:57,iso_space,Low,
EDR000693,2026-03-13 10:30:50,D0021,U0047,Suspicious Process,python.exe,LOW,Open,FALSE_POSITIVE,2026-03-13T10:30:50Z,iso_z,low,
EDR000233,2026-03-08 12:17:39,D0062,U0391,PUP Detected,sccm_client.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-08T12:17:39Z,iso_z,MEDIUM,
EDR000836,2026-03-19 15:23:42,D0133,U0087,Unusual Network,antivirus_update.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-19 15:23:42,iso_space,medium,
